0	1	195
0	2	107
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	0
0	10	43
0	11	0
0	12	0
0	13	0
0	14	0
0	15	0
0	16	52
1	2	191
1	3	99
1	4	0
1	5	0
1	6	0
1	7	0
1	8	0
1	9	42
1	10	2
1	11	0
1	12	0
1	13	0
1	14	0
1	15	40
1	16	0
2	3	223
2	4	105
2	5	0
2	6	0
2	7	0
2	8	64
2	9	0
2	10	0
2	11	0
2	12	0
2	13	0
2	14	46
2	15	0
2	16	0
3	4	194
3	5	151
3	6	1
3	7	43
3	8	1
3	9	0
3	10	0
3	11	0
3	12	0
3	13	40
3	14	0
3	15	0
3	16	0
4	5	192
4	6	107
4	7	1
4	8	0
4	9	0
4	10	0
4	11	0
4	12	56
4	13	0
4	14	0
4	15	0
4	16	0
5	6	192
5	7	169
5	8	0
5	9	0
5	10	0
5	11	37
5	12	0
5	13	0
5	14	0
5	15	0
5	16	0
6	7	214
6	8	168
6	9	1
6	10	46
6	11	0
6	12	0
6	13	0
6	14	0
6	15	0
6	16	50
7	8	188
7	9	95
7	10	0
7	11	0
7	12	0
7	13	0
7	14	2
7	15	50
7	16	0
8	9	200
8	10	142
8	11	0
8	12	0
8	13	0
8	14	54
8	15	0
8	16	0
9	10	194
9	11	155
9	12	0
9	13	58
9	14	0
9	15	0
9	16	0
10	11	207
10	12	100
10	13	0
10	14	0
10	15	0
10	16	0
11	12	228
11	13	144
11	14	2
11	15	0
11	16	0
12	13	202
12	14	92
12	15	0
12	16	0
13	14	205
13	15	95
13	16	0
14	15	220
14	16	104
15	16	184
